system,nfr,file,changes_before,changes_after
spring-framework,None,SeparatorPathElement.java,5,5
spring-framework,None,SingleCharWildcardedPathElement.java,5,5
spring-framework,None,SubSequence.java,3,3
spring-framework,None,WildcardPathElement.java,5,5
spring-framework,None,WildcardTheRestPathElement.java,6,6
spring-framework,None,PathMatchConfigurer.java,19,19
spring-framework,None,WebFluxConfigurationSupport.java,61,61
spring-framework,None,RequestPredicates.java,69,69
spring-framework,None,AbstractHandlerMapping.java,35,35
spring-framework,None,AbstractUrlHandlerMapping.java,34,34
spring-framework,None,ResourceUrlProvider.java,40,40
spring-framework,None,YamlProcessor.java,20,39
spring-framework,None,AspectJAdviceParameterNameDiscoverer.java,12,31
spring-framework,None,MethodInvocationProceedingJoinPoint.java,4,19
spring-framework,None,ReflectiveAspectJAdvisorFactory.java,8,33
spring-framework,None,AspectJPrecedenceComparator.java,2,13
spring-framework,None,AdviceEntry.java,1,5
spring-framework,None,AdvisorEntry.java,1,5
spring-framework,None,AopNamespaceHandler.java,1,9
spring-framework,None,AspectEntry.java,1,3
spring-framework,None,PointcutEntry.java,1,5
spring-framework,None,CglibAopProxy.java,17,60
spring-framework,None,ProxyFactoryBean.java,16,39
spring-framework,None,AspectJAsyncConfiguration.java,2,10
spring-framework,None,AspectJJtaTransactionManagementConfiguration.java,2,4
spring-framework,None,AspectJTransactionManagementConfiguration.java,1,6
spring-framework,None,AbstractNestablePropertyAccessor.java,7,36
spring-framework,None,AbstractPropertyAccessor.java,2,20
spring-framework,None,BeanUtils.java,33,82
spring-framework,None,BeanWrapperImpl.java,4,44
spring-framework,None,CachedIntrospectionResults.java,12,48
spring-framework,None,DirectFieldAccessor.java,2,21
spring-framework,None,DefaultNamespaceHandlerResolver.java,11,18
spring-framework,None,MediaType.java,64,98
spring-framework,None,BeanDefinitionValueResolver.java,2,25
spring-framework,None,ResponseEntityExceptionHandler.java,25,49
spring-framework,None,AbstractMethodReturnValueHandler.java,0,0
spring-framework,None,ResponseMessageMethodReturnValueHandler.java,0,0
spring-framework,None,SendToMethodReturnValueHandler.java,24,44
spring-framework,None,SimpAnnotationMethodMessageHandler.java,42,58
spring-framework,None,ResponseMessage.java,0,0
spring-framework,None,MethodInvocationProceedingJoinPoint.java,3,19
spring-framework,None,AutowiredAnnotationBeanPostProcessor.java,38,100
spring-framework,None,AbstractCacheManager.java,4,22
spring-framework,None,AbstractBeanFactory.java,10,100
spring-framework,None,DefaultHandlerExceptionResolver.java,27,55
spring-framework,None,BeanFactoryUtils.java,16,25
spring-framework,None,AbstractBeanFactory.java,79,100
spring-framework,None,ClassUtils.java,59,89
spring-framework,None,CollectionUtils.java,30,46
spring-framework,None,LinkedCaseInsensitiveMap.java,22,31
spring-framework,None,LinkedMultiValueMap.java,20,29
spring-framework,None,AbstractHandlerMethodMapping.java,44,50
spring-framework,None,SimpleUrlHandlerMapping.java,15,22
spring-framework,None,Operator.java,14,33
spring-framework,None,StandardTypeComparator.java,7,19
spring-framework,None,AbstractHandlerMethodMapping.java,7,83
spring-framework,None,RequestMappingHandlerMapping.java,15,84
spring-framework,None,MetricConstants.java,0,0
spring-framework,None,MetricUtils.java,0,0
spring-framework,None,AbstractAsyncClientHttpRequest.java,2,7
spring-framework,None,AbstractClientHttpRequest.java,2,11
spring-framework,None,HttpComponentsAsyncClientHttpRequestFactory.java,6,18
spring-framework,None,HttpComponentsClientHttpRequestFactory.java,14,49
spring-framework,None,Netty4ClientHttpRequestFactory.java,5,19
spring-framework,None,OkHttp3ClientHttpRequestFactory.java,9,13
spring-framework,None,OkHttpClientHttpRequestFactory.java,0,9
spring-framework,None,SimpleClientHttpRequestFactory.java,7,22
spring-framework,None,AspectMetadata.java,8,19
spring-framework,None,StatementCreatorUtils.java,11,41
spring-framework,None,ServletHttpHandlerAdapter.java,47,57
spring-framework,None,ServletServerHttpRequest.java,55,62
spring-framework,None,ServletServerHttpResponse.java,47,60
spring-framework,None,BridgeMethodResolver.java,6,29
spring-framework,None,MethodInterceptor.java,7,10
spring-framework,None,AspectJExpressionPointcut.java,20,38
spring-framework,None,AspectJExpressionPointcutAdvisor.java,3,13
spring-framework,None,SimpleAspectInstanceFactory.java,3,11
spring-framework,None,TypePatternClassFilter.java,6,15
spring-framework,None,AbstractAspectJAdvisorFactory.java,15,29
spring-framework,None,AnnotationAwareAspectJAutoProxyCreator.java,2,10
spring-framework,None,AspectJProxyFactory.java,6,16
spring-framework,None,AspectMetadata.java,11,19
spring-framework,None,BeanFactoryAspectInstanceFactory.java,7,20
spring-framework,None,BeanFactoryAspectJAdvisorsBuilder.java,4,8
spring-framework,None,LazySingletonAspectInstanceFactoryDecorator.java,3,11
spring-framework,None,MetadataAwareAspectInstanceFactory.java,3,6
spring-framework,None,ReflectiveAspectJAdvisorFactory.java,19,33
spring-framework,None,AbstractInterceptorDrivenBeanDefinitionDecorator.java,3,11
spring-framework,None,AopProxyUtils.java,21,31
spring-framework,None,CglibAopProxy.java,36,60
spring-framework,None,JdkDynamicAopProxy.java,15,27
spring-framework,None,ProxyProcessorSupport.java,6,11
spring-framework,None,AfterReturningAdviceInterceptor.java,3,11
spring-framework,None,AbstractAdvisorAutoProxyCreator.java,8,15
spring-framework,None,AbstractAutoProxyCreator.java,30,49
spring-framework,None,DefaultAdvisorAutoProxyCreator.java,5,14
spring-framework,None,CustomizableTraceInterceptor.java,10,18
spring-framework,None,CollectionFactory.java,23,48
spring-framework,None,ReflectiveAspectJAdvisorFactory.java,32,33
spring-framework,None,BooleanComparator.java,11,12
spring-framework,None,ComparableComparator.java,8,9
spring-framework,None,CompoundComparator.java,16,17
spring-framework,None,ConvertingComparator.java,0,0
spring-framework,None,InstanceComparator.java,15,15
spring-framework,None,InvertibleComparator.java,11,12
spring-framework,None,NullSafeComparator.java,17,18
spring-framework,None,MethodParameterHttpMessageConverter.java,2,2
spring-framework,None,Jackson2ObjectMapperFactoryBean.java,40,54
spring-framework,None,JacksonSerializationValue.java,0,0
spring-framework,None,MappingJackson2HttpMessageConverter.java,27,49
spring-framework,None,AbstractMessageConverterMethodProcessor.java,73,82
spring-framework,None,MappingJackson2JsonView.java,33,47
spring-framework,None,CollectionFactory.java,7,48
spring-framework,None,AopProxyUtils.java,10,31
spring-framework,None,AbstractAspectJAdvice.java,32,42
spring-framework,None,AspectJExpressionPointcut.java,28,38
spring-framework,None,AspectJExpressionPointcutAdvisor.java,4,13
spring-framework,None,AbstractAdvisingBeanPostProcessor.java,14,24
spring-framework,None,AdvisorChainFactory.java,3,6
spring-framework,None,CglibAopProxy.java,47,60
spring-framework,None,DefaultAdvisorChainFactory.java,10,18
spring-framework,None,JdkDynamicAopProxy.java,18,27
spring-framework,None,ProxyFactory.java,4,10
spring-framework,None,ProxyFactoryBean.java,29,39
spring-framework,None,AbstractAutoProxyCreator.java,37,49
spring-framework,None,BeanNameAutoProxyCreator.java,8,13
spring-framework,None,LazyInitTargetSourceCreator.java,4,7
spring-framework,None,AsyncExecutionAspectSupport.java,28,40
spring-framework,None,AsyncExecutionInterceptor.java,15,29
spring-framework,None,CustomizableTraceInterceptor.java,11,18
spring-framework,None,AopUtils.java,25,30
spring-framework,None,DefaultIntroductionAdvisor.java,18,27
spring-framework,None,IntroductionInfoSupport.java,5,12
spring-framework,None,NameMatchMethodPointcut.java,17,26
spring-framework,None,NameMatchMethodPointcutAdvisor.java,2,10
spring-framework,None,RegexpMethodPointcutAdvisor.java,5,13
spring-framework,None,AbstractBeanFactoryBasedTargetSource.java,12,20
spring-framework,None,MySQLMaxValueIncrementer.java,8,10
spring-framework,None,SimpleStreamingClientHttpRequest.java,6,19
spring-framework,None,MessagingMessageListenerAdapterFactory.java,0,0
spring-framework,None,MethodJmsListenerEndpoint.java,7,29
spring-framework,None,SimpMessagingTemplate.java,3,35
spring-framework,None,DefaultUserDestinationResolver.java,4,36
spring-framework,None,AbstractRoutingDataSource.java,9,17
spring-framework,None,UrlPathHelper.java,41,80
spring-framework,None,HandlerAdapter.java,11,15
spring-framework,None,StringUtils.java,68,100
spring-framework,None,AspectMetadata.java,11,19
spring-framework,None,RestTemplate.java,48,100
spring-framework,None,ResourceHttpRequestHandler.java,87,100
spring-framework,None,AbstractWebSocketSession.java,13,21
spring-framework,None,InvocableHandlerMethod.java,18,45
spring-framework,None,WebSocketMessage.java,10,13
spring-framework,None,NettyWebSocketSessionSupport.java,4,7
spring-framework,None,ReactorNettyWebSocketSession.java,10,16
spring-framework,None,AspectJWeaverMessageHandler.java,1,8
spring-framework,None,BeanFactoryAspectInstanceFactory.java,13,20
spring-framework,None,SimpleMetadataAwareAspectInstanceFactory.java,4,11
spring-framework,None,SingletonMetadataAwareAspectInstanceFactory.java,4,11
spring-framework,None,Advised.java,6,11
spring-framework,None,AdvisedSupport.java,24,32
spring-framework,None,CglibAopProxy.java,52,60
spring-framework,None,ProxyFactory.java,5,10
spring-framework,None,BeanFactoryAdvisorRetrievalHelper.java,8,12
spring-framework,None,AsyncExecutionAspectSupport.java,32,40
spring-framework,None,AsyncExecutionInterceptor.java,20,29
spring-framework,None,ScopedProxyUtils.java,14,18
spring-framework,None,MethodMatchers.java,22,30
spring-framework,None,CachedIntrospectionResults.java,38,48
spring-framework,None,ExtendedBeanInfo.java,27,40
spring-framework,None,GenericTypeAwarePropertyDescriptor.java,13,19
spring-framework,None,TypeConverterDelegate.java,25,34
spring-framework,None,BeanFactoryUtils.java,18,25
spring-framework,None,AnnotatedGenericBeanDefinition.java,6,13
spring-framework,None,AutowiredAnnotationBeanPostProcessor.java,100,100
spring-framework,None,InjectionMetadata.java,23,28
spring-framework,None,Netty4ClientHttpRequestFactory.java,10,19
spring-framework,None,ClientHttpResponse.java,11,16
spring-framework,None,ClientResponse.java,36,46
spring-framework,None,DefaultClientResponse.java,30,41
spring-framework,None,DefaultWebClient.java,91,100
spring-framework,None,WebClient.java,74,100
spring-framework,None,SpelMessage.java,13,34
spring-framework,None,Indexer.java,3,36
spring-framework,None,FutureAdapter.java,10,14
spring-framework,None,DefaultConversionService.java,0,21
spring-framework,None,StringToPatternConverter.java,0,0
spring-framework,None,FormHttpMessageConverter.java,53,78
spring-framework,None,StompBrokerRelayMessageHandler.java,97,100
spring-framework,None,StatementCreatorUtils.java,27,41
spring-framework,None,MethodParameter.java,48,75
spring-framework,None,KotlinUtils.java,3,3
spring-framework,None,AbstractNamedValueMethodArgumentResolver.java,23,32
spring-framework,None,AbstractNamedValueMethodArgumentResolver.java,16,30
spring-framework,None,RequestPartMethodArgumentResolver.java,20,42
spring-framework,None,DefaultSubscriptionRegistryBenchmark.java,3,3
spring-framework,None,DefaultSubscriptionRegistry.java,6,50
spring-framework,None,DefaultListableBeanFactory.java,69,100
spring-framework,None,BeanMethodBeanDefinition.java,0,0
spring-framework,None,ConfigurationClassBeanDefinitionReader.java,42,67
spring-framework,None,ResponseEntityBuilder.java,3,3
spring-framework,None,AsyncExecutionAspectSupport.java,27,40
spring-framework,None,CommonsPoolTargetSource.java,1,13
spring-framework,None,SpringConfiguredConfiguration.java,4,8
spring-framework,None,GroovyBeanDefinitionReader.java,7,17
spring-framework,None,BeanWrapperImpl.java,20,44
spring-framework,None,BeanFactory.java,19,28
spring-framework,None,BeanFactoryUtils.java,17,25
spring-framework,None,PropertyPlaceholderConfigurer.java,14,24
spring-framework,None,YamlProcessor.java,31,39
spring-framework,None,AbstractAutowireCapableBeanFactory.java,100,100
spring-framework,None,BeanDefinitionBuilder.java,24,33
spring-framework,None,BeanDefinitionReaderUtils.java,8,12
spring-framework,None,DefaultListableBeanFactory.java,100,100
spring-framework,None,DefaultSingletonBeanRegistry.java,25,45
spring-framework,None,AbstractBeanDefinitionParser.java,6,14
spring-framework,None,BeansDtdResolver.java,10,17
spring-framework,None,GuavaCache.java,3,10
spring-framework,None,AbstractJCacheConfiguration.java,10,14
spring-framework,None,DefaultJCacheOperationSource.java,8,16
spring-framework,None,AbstractJackson2Decoder.java,8,46
spring-framework,None,AbstractJackson2Encoder.java,10,55
spring-framework,None,AbstractJackson2HttpMessageConverter.java,9,84
spring-framework,None,RequestMappingInfo.java,14,33
spring-framework,None,StringUtils.java,83,100
spring-framework,None,ClassUtils.java,60,89
spring-framework,None,FormatHelper.java,6,13
spring-framework,None,HandshakeInfo.java,4,16
spring-framework,None,HandshakeWebSocketService.java,8,27
spring-framework,None,ServerSentEventHttpMessageWriter.java,36,44
spring-framework,None,Jackson2JsonEncoder.java,31,36
spring-framework,None,AbstractJackson2HttpMessageConverter.java,56,84
spring-framework,None,MicrometerApplicationStartup.java,0,0
spring-framework,None,MicrometerStartupStep.java,0,0
spring-framework,None,StartupStepHandlerContext.java,0,0
spring-framework,None,package-info.java,0,0
spring-framework,None,ConfigurationClassParser.java,0,36
spring-framework,None,MutablePropertySources.java,0,7
spring-framework,None,AbstractResource.java,0,8
spring-framework,None,InputStreamSource.java,0,2
spring-framework,None,Resource.java,0,5
spring-framework,None,PreparedStatementCreatorFactory.java,0,4
spring-framework,None,StatementCreatorUtils.java,0,5
spring-framework,None,Jackson2ObjectMapperBuilder.java,67,90
spring-framework,None,ResponseCookie.java,7,33
spring-framework,None,ResourceHttpRequestHandler.java,26,100
spring-framework,None,AspectMetadata.java,6,19
spring-framework,None,InstantiationModelAwarePointcutAdvisorImpl.java,4,22
spring-framework,None,ReflectiveAspectJAdvisorFactory.java,3,33
spring-framework,None,AbstractPropertyAccessorBenchmark.java,2,3
spring-framework,None,MimeMessageHelper.java,2,21
spring-framework,None,CachingConfigurationSelector.java,2,16
spring-framework,None,TypeFilterUtils.java,2,3
spring-framework,None,DateTimeFormatterRegistrar.java,2,16
spring-framework,None,AsyncConfigurationSelector.java,2,12
spring-framework,None,TypePath.java,2,8
spring-framework,None,AnnotationsScanner.java,12,32
spring-framework,None,ProfilesParser.java,8,19
spring-framework,None,DataBufferUtils.java,18,98
spring-framework,None,ListenableFutureCallbackRegistry.java,6,22
spring-framework,None,SpelMessage.java,12,34
spring-framework,None,OpDivide.java,2,17
spring-framework,None,OpMinus.java,2,20
spring-framework,None,OpModulus.java,2,15
spring-framework,None,OpMultiply.java,4,23
spring-framework,None,OpPlus.java,3,25
spring-framework,None,Selection.java,3,20
spring-framework,None,LogAdapter.java,5,16
spring-framework,None,MarshallingMessageConverter.java,5,18
spring-framework,None,DefaultSubscriptionRegistryBenchmark.java,2,3
spring-framework,None,RSocketFrameTypeMessageCondition.java,4,11
spring-framework,None,SharedEntityManagerCreator.java,6,42
spring-framework,None,EclipseLinkJpaVendorAdapter.java,2,23
spring-framework,None,HibernateJpaVendorAdapter.java,3,41
spring-framework,None,R2dbcTransactionManager.java,12,16
spring-framework,None,BeanLifecycleNotice.java,0,0
spring-framework,None,BeanPostProcessor.java,0,8
spring-framework,None,ConfigurableBeanFactory.java,2,17
spring-framework,None,AbstractAutowireCapableBeanFactory.java,20,100
spring-framework,None,AbstractBeanFactory.java,9,100
spring-framework,None,DisposableBeanAdapter.java,8,46
spring-framework,None,PostProcessorRegistrationDelegate.java,3,33
spring-framework,None,DefaultSubscriptionRegistry.java,48,50
spring-framework,None,HttpHeaders.java,45,100
spring-framework,None,CorsConfiguration.java,31,57
spring-framework,None,MimeTypeUtils.java,39,59
spring-framework,None,Netty4ClientHttpRequestFactory.java,15,19
spring-framework,None,SimpMessageType.java,7,9
spring-framework,None,StompDecoder.java,55,57
spring-framework,None,StompEncoder.java,32,34
spring-framework,None,DataClassRowMapper.java,5,9
spring-framework,None,StandardWebSocketSession.java,22,27
spring-framework,None,StringUtils.java,85,100
spring-framework,None,UriComponentsBuilder.java,26,100
spring-framework,None,RestTemplate.java,69,100
spring-framework,None,AbstractMethodMessageHandler.java,9,25
spring-framework,None,DefaultServerHttpRequestBuilder.java,15,41
spring-framework,None,ServerHttpRequest.java,6,29
spring-framework,None,ForwardedHeaderFilter.java,13,55
spring-framework,None,ForwardedHeaderTransformer.java,5,12
spring-framework,None,UriComponentsBuilder.java,38,100
spring-framework,None,BeanDefinitionParserDelegate.java,16,47
spring-framework,None,StandardServletAsyncWebRequest.java,7,33
spring-framework,None,AbstractAspectJAdvice.java,24,42
spring-framework,None,AspectJWeaverMessageHandler.java,1,8
spring-framework,None,AspectJAwareAdvisorAutoProxyCreator.java,7,16
spring-framework,None,ProxyFactoryBean.java,22,39
spring-framework,None,PropertyEditorRegistrySupport.java,13,33
spring-framework,None,AutowiredAnnotationBeanPostProcessor.java,66,100
spring-framework,None,InitDestroyAnnotationBeanPostProcessor.java,24,40
spring-framework,None,GroovyBeanDefinitionReader.java,23,28
spring-framework,None,AbstractAutowireCapableBeanFactory.java,85,100
spring-framework,None,BeanMethod.java,8,11
spring-framework,None,ConditionEvaluator.java,6,22
spring-framework,None,ConfigurationClass.java,10,36
spring-framework,None,ConfigurationClassPostProcessor.java,45,94
spring-framework,None,ApplicationListenerMethodAdapter.java,19,45
spring-framework,None,PostProcessorRegistrationDelegate.java,16,33
spring-framework,None,Jsr310DateTimeFormatAnnotationFormatterFactory.java,8,16
spring-framework,None,AbstractNumberFormatter.java,2,9
spring-framework,None,ReflectiveLoadTimeWeaver.java,2,13
spring-framework,None,AbstractReflectiveMBeanInfoAssembler.java,6,20
spring-framework,None,MetadataMBeanInfoAssembler.java,4,14
spring-framework,None,ExecutorConfigurationSupport.java,10,21
spring-framework,None,BridgeMethodResolver.java,15,29
spring-framework,None,ResolvableType.java,35,100
spring-framework,None,PathMatchingResourcePatternResolver.java,34,71
spring-framework,None,AbstractStaxXMLReader.java,10,20
spring-framework,None,MethodReference.java,16,51
spring-framework,None,OpDivide.java,6,17
spring-framework,None,OpMinus.java,5,20
spring-framework,None,OpModulus.java,7,15
spring-framework,None,OpMultiply.java,9,23
spring-framework,None,ConfigurableWebBindingInitializer.java,0,12
spring-framework,None,AdvisorComponentDefinition.java,6,12
spring-framework,None,AopNamespaceHandler.java,3,9
spring-framework,None,ConfigBeanDefinitionParser.java,11,19
spring-framework,None,ScopedProxyBeanDefinitionDecorator.java,5,12
spring-framework,None,AbstractBeanDefinition.java,52,68
spring-framework,None,AbstractSimpleBeanDefinitionParser.java,2,8
spring-framework,None,BeanDefinitionDecorator.java,2,5
spring-framework,None,BeanDefinitionParserDelegate.java,31,47
spring-framework,None,DocumentDefaultsDefinition.java,5,11
spring-framework,None,NamespaceHandler.java,4,9
spring-framework,None,DefaultContextLoadTimeWeaver.java,14,22
spring-framework,None,SpringBeanAutowiringInterceptor.java,3,7
spring-framework,None,ScriptBeanDefinitionParser.java,9,18
spring-framework,None,JcaListenerContainerParser.java,3,13
spring-framework,None,JmsListenerContainerParser.java,5,19
spring-framework,None,LocalContainerEntityManagerFactoryBean.java,21,35
spring-framework,None,DefaultPersistenceUnitManager.java,26,43
spring-framework,None,CastorMarshallerBeanDefinitionParser.java,3,8
spring-framework,None,XStreamMarshaller.java,24,51
spring-framework,None,TxNamespaceHandler.java,2,8
spring-framework,None,AbstractRequestLoggingFilter.java,21,33
spring-framework,None,AbstractMultiCheckedElementTag.java,8,15
spring-framework,None,ErrorsTag.java,11,15
spring-framework,None,OptionTag.java,5,11
spring-framework,None,BeanDefinitionHolder.java,5,16
spring-framework,None,ResolvableType.java,30,100
spring-framework,None,Selection.java,5,20
spring-framework,None,AbstractMediaTypeExpression.java,6,9
spring-framework,None,AbstractMediaTypeExpression.java,6,17
spring-framework,None,SockJsServiceRegistration.java,5,29
spring-framework,None,ServletContextPropertySource.java,3,7
spring-framework,None,NamedParameterUtils.java,27,38
spring-framework,None,ProxyFactoryBean.java,16,39
spring-framework,None,MediaTypeFactory.java,12,13
spring-framework,None,ResourceHttpMessageWriter.java,26,34
spring-framework,None,ResourceHttpMessageConverter.java,15,33
spring-framework,None,ResourceRegionHttpMessageConverter.java,15,23
spring-framework,None,ContentNegotiationManager.java,11,26
spring-framework,None,ContentNegotiationManagerFactoryBean.java,25,45
spring-framework,None,PathExtensionContentNegotiationStrategy.java,14,28
spring-framework,None,ServletPathExtensionContentNegotiationStrategy.java,11,18
spring-framework,None,PathExtensionContentTypeResolver.java,8,9
spring-framework,None,RequestedContentTypeResolverBuilder.java,14,15
spring-framework,None,ContentNegotiationConfigurer.java,18,33
spring-framework,None,ClasspathResourceBundleMessageSource.java,0,0
spring-framework,None,GenericMessagingTemplate.java,13,23
spring-framework,None,ResponseCookie.java,10,33
spring-framework,None,AbstractBeanFactory.java,35,100
spring-framework,None,SimpleJmsHeaderMapper.java,8,18
spring-framework,None,SessionAttributesHandler.java,2,5
spring-framework,None,MethodMatcher.java,3,9
spring-framework,None,AspectJExpressionPointcut.java,10,38
spring-framework,None,MethodInvocationProceedingJoinPoint.java,5,19
spring-framework,None,AbstractAspectJAdvisorFactory.java,7,29
spring-framework,None,BeanFactoryAspectJAdvisorsBuilder.java,2,8
spring-framework,None,InstantiationModelAwarePointcutAdvisorImpl.java,6,22
spring-framework,None,ReflectiveAspectJAdvisorFactory.java,10,33
spring-framework,None,AopConfigUtils.java,1,11
spring-framework,None,AopNamespaceUtils.java,1,8
spring-framework,None,AbstractAdvisingBeanPostProcessor.java,7,24
spring-framework,None,AdvisedSupport.java,14,32
spring-framework,None,CglibAopProxy.java,24,60
spring-framework,None,DefaultAdvisorChainFactory.java,6,18
spring-framework,None,ProxyCreatorSupport.java,3,10
spring-framework,None,ProxyFactoryBean.java,19,39
spring-framework,None,AdvisorAdapterRegistry.java,1,6
spring-framework,None,AfterReturningAdviceInterceptor.java,2,11
spring-framework,None,MethodBeforeAdviceInterceptor.java,4,12
spring-framework,None,ThrowsAdviceInterceptor.java,2,17
spring-framework,None,AbstractAutoProxyCreator.java,15,49
spring-framework,None,BeanFactoryAdvisorRetrievalHelper.java,3,12
spring-framework,None,SimpleAsyncUncaughtExceptionHandler.java,1,5
spring-framework,None,ScopedProxyFactoryBean.java,3,15
spring-framework,None,SmartLifecycle.java,3,5
spring-framework,None,InterceptorRegistration.java,13,20
spring-framework,None,InterceptorRegistry.java,8,11
spring-framework,None,SpelCompiler.java,4,27
spring-framework,None,PathEditor.java,4,9
spring-framework,None,HibernateTransactionManager.java,5,27
spring-framework,None,JpaTransactionManager.java,7,41
spring-framework,None,InfinispanCache.java,0,0
spring-framework,None,InfinispanCacheManager.java,0,0
spring-framework,None,InfinispanCacheManagerFactoryBean.java,0,0
spring-framework,None,package-info.java,0,0
spring-framework,None,Component.java,0,4
spring-framework,None,BeanFactoryLocator.java,0,6
spring-framework,None,BeanFactoryReference.java,0,5
spring-framework,None,BootstrapException.java,0,5
spring-framework,None,SingletonBeanFactoryLocator.java,0,11
spring-framework,None,SimpleSpringBeanELResolver.java,0,2
spring-framework,None,SpringBeanELResolver.java,0,5
spring-framework,None,ContextBeanFactoryReference.java,0,8
spring-framework,None,ContextJndiBeanFactoryLocator.java,0,7
spring-framework,None,ContextSingletonBeanFactoryLocator.java,0,6
spring-framework,None,DefaultLocatorFactory.java,0,4
spring-framework,None,SpringBeanAutowiringInterceptor.java,0,7
spring-framework,None,JdbcTemplate.java,18,53
spring-framework,None,C3P0NativeJdbcExtractor.java,0,5
spring-framework,None,JBossNativeJdbcExtractor.java,0,6
spring-framework,None,Jdbc4NativeJdbcExtractor.java,0,5
spring-framework,None,NativeJdbcExtractor.java,0,6
spring-framework,None,NativeJdbcExtractorAdapter.java,0,7
spring-framework,None,OracleJdbc4NativeJdbcExtractor.java,0,4
spring-framework,None,SimpleNativeJdbcExtractor.java,0,9
spring-framework,None,WebLogicNativeJdbcExtractor.java,0,6
spring-framework,None,WebSphereNativeJdbcExtractor.java,0,6
spring-framework,None,ExecutorConfigurationSupport.java,8,21
spring-framework,None,CompilerConventionsPlugin.java,1,8
spring-framework,None,OptionalDependenciesPlugin.java,0,6
spring-framework,None,AopProxyUtils.java,12,31
spring-framework,None,AsyncExecutionInterceptor.java,3,29
spring-framework,None,AspectJJtaTransactionManagementConfiguration.java,0,4
spring-framework,None,BeanWrapperImpl.java,1,44
spring-framework,None,Autowired.java,0,18
spring-framework,None,AutowiredAnnotationBeanPostProcessor.java,34,100
spring-framework,None,InitDestroyAnnotationBeanPostProcessor.java,12,40
spring-framework,None,AbstractCachingViewResolver.java,10,26
spring-framework,None,ViewCacheFilter.java,0,0
spring-framework,None,ReactiveAdapterRegistry.java,52,68
spring-framework,None,HiddenHttpMethodFilter.java,6,10
spring-framework,None,Jaxb2RootElementHttpMessageConverter.java,23,26
spring-framework,None,AdvisedSupport.java,8,32
spring-framework,None,ConfigurationClassParser.java,100,100
spring-framework,None,AbstractAnnotationConfigDispatcherHandlerInitializer.java,3,3
spring-framework,None,AbstractDispatcherHandlerInitializer.java,4,4
spring-framework,None,package-info.java,2,2
spring-framework,None,AbstractServletHttpHandlerAdapterInitializer.java,2,2
spring-framework,None,package-info.java,2,2
spring-framework,None,StringUtils.java,93,100
spring-framework,None,AbstractApplicationContext.java,39,96
spring-framework,None,StandardServletAsyncWebRequest.java,15,33
spring-framework,None,MethodInterceptor.java,4,10
spring-framework,None,MethodMatcher.java,3,9
spring-framework,None,TargetSource.java,1,13
spring-framework,None,AbstractAspectJAdvice.java,18,42
spring-framework,None,AspectJAdviceParameterNameDiscoverer.java,13,31
spring-framework,None,AspectJExpressionPointcut.java,10,38
spring-framework,None,AspectJExpressionPointcutAdvisor.java,1,13
spring-framework,None,AspectJPointcutAdvisor.java,4,13
spring-framework,None,DeclareParentsAdvisor.java,1,14
spring-framework,None,MethodInvocationProceedingJoinPoint.java,5,19
spring-framework,None,SimpleAspectInstanceFactory.java,1,11
spring-framework,None,TypePatternClassFilter.java,5,15
spring-framework,None,AbstractAspectJAdvisorFactory.java,7,29
spring-framework,None,AnnotationAwareAspectJAutoProxyCreator.java,1,10
spring-framework,None,AspectJProxyFactory.java,3,16
spring-framework,None,AspectMetadata.java,9,19
spring-framework,None,BeanFactoryAspectInstanceFactory.java,3,20
spring-framework,None,BeanFactoryAspectJAdvisorsBuilder.java,2,8
spring-framework,None,InstantiationModelAwarePointcutAdvisorImpl.java,6,22
spring-framework,None,LazySingletonAspectInstanceFactoryDecorator.java,1,11
spring-framework,None,MetadataAwareAspectInstanceFactory.java,2,6
spring-framework,None,ReflectiveAspectJAdvisorFactory.java,10,33
spring-framework,None,AbstractInterceptorDrivenBeanDefinitionDecorator.java,2,11
spring-framework,None,AopConfigUtils.java,1,11
spring-framework,None,PropertiesLoaderSupport.java,5,17
spring-framework,None,IntroductionAwareMethodMatcher.java,2,9
spring-framework,None,IntroductionInfo.java,1,5
spring-framework,None,AbstractAspectJAdvice.java,19,42
spring-framework,None,AspectJExpressionPointcut.java,10,38
spring-framework,None,AspectJExpressionPointcutAdvisor.java,1,13
spring-framework,None,AspectJWeaverMessageHandler.java,1,8
spring-framework,None,DeclareParentsAdvisor.java,1,14
spring-framework,None,AnnotationAwareAspectJAutoProxyCreator.java,1,10
spring-framework,None,BeanFactoryAspectInstanceFactory.java,3,20
spring-framework,None,LazySingletonAspectInstanceFactoryDecorator.java,1,11
spring-framework,None,SimpleMetadataAwareAspectInstanceFactory.java,1,11
spring-framework,None,SingletonMetadataAwareAspectInstanceFactory.java,1,11
spring-framework,None,AbstractAdvisingBeanPostProcessor.java,7,24
spring-framework,None,Advised.java,4,11
spring-framework,None,AdvisedSupport.java,14,32
spring-framework,None,CglibAopProxy.java,24,60
spring-framework,None,AbstractJdbcCall.java,4,27
spring-framework,None,AbstractJdbcInsert.java,6,33
spring-framework,None,SimpleJdbcCall.java,2,17
spring-framework,None,SimpleJdbcInsert.java,3,16
spring-framework,None,JdbcBeanDefinitionReader.java,2,16
spring-framework,None,RdbmsOperation.java,4,25
spring-framework,None,StoredProcedure.java,4,15
spring-framework,None,AspectJExpressionPointcut.java,15,38
spring-framework,None,CglibAopProxy.java,28,60
