system,nfr,file,changes_before,changes_after
spring-framework,None,YamlPropertiesFactoryBean.java,2,10
spring-framework,None,BeansDtdResolver.java,7,17
spring-framework,None,UrlBasedCorsConfigurationSource.java,16,20
spring-framework,None,ParsingPathMatcher.java,5,5
spring-framework,None,CaptureTheRestPathElement.java,6,6
spring-framework,None,CaptureVariablePathElement.java,6,6
spring-framework,None,LiteralPathElement.java,5,5
spring-framework,None,PathElement.java,4,4
spring-framework,None,PathPattern.java,8,8
spring-framework,None,PathPatternComparator.java,3,3
spring-framework,None,PathPatternParser.java,6,6
spring-framework,None,PathPatternRegistry.java,4,4
spring-framework,None,PatternComparatorConsideringPath.java,3,3
spring-framework,None,PatternMessage.java,3,3
spring-framework,None,PatternParseException.java,3,3
spring-framework,None,RegexPathElement.java,6,6
spring-framework,None,SeparatorPathElement.java,5,5
spring-framework,None,SingleCharWildcardedPathElement.java,5,5
spring-framework,None,SubSequence.java,3,3
spring-framework,None,WildcardPathElement.java,5,5
spring-framework,None,WildcardTheRestPathElement.java,6,6
spring-framework,None,WebFluxConfigurationSupport.java,61,61
spring-framework,None,AbstractUrlHandlerMapping.java,34,34
spring-framework,None,ResourceUrlProvider.java,40,40
spring-framework,None,AspectJPrecedenceComparator.java,1,13
spring-framework,None,AdviceEntry.java,0,5
spring-framework,None,AdvisorEntry.java,0,5
spring-framework,None,AopNamespaceHandler.java,1,9
spring-framework,None,AspectEntry.java,0,3
spring-framework,None,PointcutEntry.java,0,5
spring-framework,None,AspectJAsyncConfiguration.java,0,10
spring-framework,None,AspectJJtaTransactionManagementConfiguration.java,1,4
spring-framework,None,AspectJTransactionManagementConfiguration.java,0,6
spring-framework,None,AbstractPropertyAccessor.java,2,20
spring-framework,None,BeanWrapperImpl.java,8,44
spring-framework,None,DirectFieldAccessor.java,2,21
spring-framework,None,DefaultNamespaceHandlerResolver.java,11,18
spring-framework,None,AbstractMethodReturnValueHandler.java,0,0
spring-framework,None,ResponseMessageMethodReturnValueHandler.java,0,0
spring-framework,None,SendToMethodReturnValueHandler.java,24,44
spring-framework,None,ResponseMessage.java,0,0
spring-framework,None,AutowiredAnnotationBeanPostProcessor.java,53,100
spring-framework,None,CollectionUtils.java,30,46
spring-framework,None,LinkedCaseInsensitiveMap.java,22,31
spring-framework,None,LinkedMultiValueMap.java,20,29
spring-framework,None,AbstractHandlerMethodMapping.java,26,66
spring-framework,None,SimpleUrlHandlerMapping.java,15,22
spring-framework,None,Operator.java,14,33
spring-framework,None,MetricConstants.java,0,0
spring-framework,None,MetricUtils.java,0,0
spring-framework,None,AbstractAsyncClientHttpRequest.java,2,7
spring-framework,None,HttpComponentsAsyncClientHttpRequestFactory.java,6,18
spring-framework,None,Netty4ClientHttpRequestFactory.java,10,19
spring-framework,None,OkHttp3ClientHttpRequestFactory.java,9,13
spring-framework,None,StatementCreatorUtils.java,12,32
spring-framework,None,ServletHttpHandlerAdapter.java,47,57
spring-framework,None,AopProxyUtils.java,16,31
spring-framework,None,JdkDynamicAopProxy.java,15,27
spring-framework,None,ProxyProcessorSupport.java,4,11
spring-framework,None,AfterReturningAdviceInterceptor.java,2,11
spring-framework,None,AbstractAdvisorAutoProxyCreator.java,8,15
spring-framework,None,DefaultAdvisorAutoProxyCreator.java,5,14
spring-framework,None,CustomizableTraceInterceptor.java,10,18
spring-framework,None,BooleanComparator.java,11,12
spring-framework,None,ConvertingComparator.java,0,0
spring-framework,None,InstanceComparator.java,15,15
spring-framework,None,InvertibleComparator.java,11,12
spring-framework,None,NullSafeComparator.java,17,18
spring-framework,None,MethodParameterHttpMessageConverter.java,2,2
spring-framework,None,JacksonSerializationValue.java,0,0
spring-framework,None,MappingJackson2HttpMessageConverter.java,27,49
spring-framework,None,AbstractMessageConverterMethodProcessor.java,73,82
spring-framework,None,AbstractAdvisingBeanPostProcessor.java,10,24
spring-framework,None,AdvisorChainFactory.java,3,6
spring-framework,None,DefaultAdvisorChainFactory.java,8,18
spring-framework,None,ProxyFactory.java,4,10
spring-framework,None,BeanNameAutoProxyCreator.java,8,13
spring-framework,None,LazyInitTargetSourceCreator.java,4,7
spring-framework,None,AsyncExecutionAspectSupport.java,26,40
spring-framework,None,AsyncExecutionInterceptor.java,12,29
spring-framework,None,AopUtils.java,18,30
spring-framework,None,DefaultIntroductionAdvisor.java,18,27
spring-framework,None,IntroductionInfoSupport.java,5,12
spring-framework,None,NameMatchMethodPointcut.java,17,26
spring-framework,None,NameMatchMethodPointcutAdvisor.java,2,10
spring-framework,None,RegexpMethodPointcutAdvisor.java,5,13
spring-framework,None,AbstractBeanFactoryBasedTargetSource.java,12,20
spring-framework,None,MySQLMaxValueIncrementer.java,8,10
spring-framework,None,SimpleStreamingClientHttpRequest.java,6,19
spring-framework,None,MessagingMessageListenerAdapterFactory.java,0,0
spring-framework,None,MethodJmsListenerEndpoint.java,7,29
spring-framework,None,SimpMessagingTemplate.java,3,35
spring-framework,None,AbstractRoutingDataSource.java,9,17
spring-framework,None,HandlerAdapter.java,11,15
spring-framework,None,ResourceHttpRequestHandler.java,56,100
spring-framework,None,AbstractWebSocketSession.java,13,21
spring-framework,None,InvocableHandlerMethod.java,18,45
spring-framework,None,WebSocketMessage.java,10,13
spring-framework,None,NettyWebSocketSessionSupport.java,4,7
spring-framework,None,ReactorNettyWebSocketSession.java,10,16
spring-framework,None,AspectJWeaverMessageHandler.java,1,8
spring-framework,None,SimpleMetadataAwareAspectInstanceFactory.java,2,11
spring-framework,None,SingletonMetadataAwareAspectInstanceFactory.java,2,11
spring-framework,None,Advised.java,5,11
spring-framework,None,BeanFactoryAdvisorRetrievalHelper.java,6,12
spring-framework,None,ScopedProxyUtils.java,14,18
spring-framework,None,MethodMatchers.java,19,30
spring-framework,None,GenericTypeAwarePropertyDescriptor.java,13,19
spring-framework,None,TypeConverterDelegate.java,14,36
spring-framework,None,AnnotatedGenericBeanDefinition.java,6,13
spring-framework,None,InjectionMetadata.java,23,28
spring-framework,None,ClientHttpResponse.java,11,16
spring-framework,None,ClientResponse.java,36,46
spring-framework,None,DefaultClientResponse.java,30,41
spring-framework,None,SpelMessage.java,12,34
spring-framework,None,Indexer.java,3,36
spring-framework,None,FutureAdapter.java,10,14
spring-framework,None,DefaultConversionService.java,0,21
spring-framework,None,StringToPatternConverter.java,0,0
spring-framework,None,FormHttpMessageConverter.java,53,78
spring-framework,None,StompBrokerRelayMessageHandler.java,97,100
spring-framework,None,KotlinUtils.java,3,3
spring-framework,None,RequestPartMethodArgumentResolver.java,20,42
spring-framework,None,DefaultSubscriptionRegistryBenchmark.java,2,3
spring-framework,None,BeanMethodBeanDefinition.java,0,0
spring-framework,None,ResponseEntityBuilder.java,3,3
spring-framework,None,CommonsPoolTargetSource.java,1,13
spring-framework,None,GroovyBeanDefinitionReader.java,10,24
spring-framework,None,BeanFactory.java,19,28
spring-framework,None,PropertyPlaceholderConfigurer.java,14,24
spring-framework,None,BeanDefinitionBuilder.java,14,33
spring-framework,None,AbstractBeanDefinitionParser.java,6,14
spring-framework,None,GuavaCache.java,3,10
spring-framework,None,AbstractJCacheConfiguration.java,10,14
spring-framework,None,DefaultJCacheOperationSource.java,8,16
spring-framework,None,AbstractJackson2Encoder.java,10,55
spring-framework,None,RequestMappingInfo.java,11,45
spring-framework,None,FormatHelper.java,6,13
spring-framework,None,HandshakeInfo.java,3,16
spring-framework,None,ServerSentEventHttpMessageWriter.java,36,44
spring-framework,None,Jackson2JsonEncoder.java,31,36
spring-framework,None,MicrometerApplicationStartup.java,0,0
spring-framework,None,MicrometerStartupStep.java,0,0
spring-framework,None,StartupStepHandlerContext.java,0,0
spring-framework,None,ConfigurationClassParser.java,50,68
spring-framework,None,MutablePropertySources.java,0,7
spring-framework,None,AbstractResource.java,0,8
spring-framework,None,InputStreamSource.java,0,2
spring-framework,None,PreparedStatementCreatorFactory.java,0,4
spring-framework,None,ResponseCookie.java,8,33
spring-framework,None,InstantiationModelAwarePointcutAdvisorImpl.java,8,22
spring-framework,None,AbstractPropertyAccessorBenchmark.java,2,3
spring-framework,None,MimeMessageHelper.java,2,21
spring-framework,None,TypeFilterUtils.java,2,3
spring-framework,None,DateTimeFormatterRegistrar.java,2,16
spring-framework,None,AsyncConfigurationSelector.java,2,12
spring-framework,None,TypePath.java,2,8
spring-framework,None,AnnotationsScanner.java,12,32
spring-framework,None,ProfilesParser.java,8,19
spring-framework,None,DataBufferUtils.java,18,98
spring-framework,None,OpDivide.java,4,17
spring-framework,None,OpMinus.java,4,20
spring-framework,None,OpModulus.java,4,15
spring-framework,None,OpMultiply.java,6,23
spring-framework,None,OpPlus.java,3,25
spring-framework,None,Selection.java,4,20
spring-framework,None,LogAdapter.java,5,16
spring-framework,None,MarshallingMessageConverter.java,5,18
spring-framework,None,RSocketFrameTypeMessageCondition.java,4,11
spring-framework,None,HibernateJpaVendorAdapter.java,3,41
spring-framework,None,R2dbcTransactionManager.java,12,16
spring-framework,None,BeanLifecycleNotice.java,0,0
spring-framework,None,BeanPostProcessor.java,0,8
spring-framework,None,ConfigurableBeanFactory.java,2,17
spring-framework,None,SimpMessageType.java,7,9
spring-framework,None,StompDecoder.java,55,57
spring-framework,None,DataClassRowMapper.java,5,9
spring-framework,None,StandardWebSocketSession.java,22,27
spring-framework,None,UriComponentsBuilder.java,38,100
spring-framework,None,ServerHttpRequest.java,6,29
spring-framework,None,ForwardedHeaderTransformer.java,5,12
spring-framework,None,StandardServletAsyncWebRequest.java,11,33
spring-framework,None,AspectJAwareAdvisorAutoProxyCreator.java,7,16
spring-framework,None,InitDestroyAnnotationBeanPostProcessor.java,18,40
spring-framework,None,BeanMethod.java,8,11
spring-framework,None,ConditionEvaluator.java,6,22
spring-framework,None,ConfigurationClassPostProcessor.java,45,94
spring-framework,None,ApplicationListenerMethodAdapter.java,19,45
spring-framework,None,AbstractNumberFormatter.java,2,9
spring-framework,None,ReflectiveLoadTimeWeaver.java,2,13
spring-framework,None,AbstractReflectiveMBeanInfoAssembler.java,6,20
spring-framework,None,MetadataMBeanInfoAssembler.java,4,14
spring-framework,None,ExecutorConfigurationSupport.java,9,21
spring-framework,None,MethodReference.java,16,51
spring-framework,None,ConfigurableWebBindingInitializer.java,0,12
spring-framework,None,AdvisorComponentDefinition.java,4,12
spring-framework,None,ConfigBeanDefinitionParser.java,11,19
spring-framework,None,ScopedProxyBeanDefinitionDecorator.java,5,12
spring-framework,None,AbstractBeanDefinition.java,25,68
spring-framework,None,AbstractSimpleBeanDefinitionParser.java,2,8
spring-framework,None,BeanDefinitionDecorator.java,2,5
spring-framework,None,DocumentDefaultsDefinition.java,5,11
spring-framework,None,NamespaceHandler.java,4,9
spring-framework,None,DefaultContextLoadTimeWeaver.java,14,22
spring-framework,None,SpringBeanAutowiringInterceptor.java,2,7
spring-framework,None,ScriptBeanDefinitionParser.java,9,18
spring-framework,None,JcaListenerContainerParser.java,3,13
spring-framework,None,LocalContainerEntityManagerFactoryBean.java,21,35
spring-framework,None,DefaultPersistenceUnitManager.java,26,43
spring-framework,None,CastorMarshallerBeanDefinitionParser.java,3,8
spring-framework,None,XStreamMarshaller.java,24,51
spring-framework,None,TxNamespaceHandler.java,2,8
spring-framework,None,AbstractRequestLoggingFilter.java,21,33
spring-framework,None,AbstractMultiCheckedElementTag.java,8,15
spring-framework,None,OptionTag.java,5,11
spring-framework,None,BeanDefinitionHolder.java,5,16
spring-framework,None,AbstractMediaTypeExpression.java,6,13
spring-framework,None,SockJsServiceRegistration.java,6,29
spring-framework,None,ServletContextPropertySource.java,3,7
spring-framework,None,NamedParameterUtils.java,27,38
spring-framework,None,ResourceHttpMessageWriter.java,26,34
spring-framework,None,ResourceRegionHttpMessageConverter.java,15,23
spring-framework,None,ContentNegotiationManager.java,11,26
spring-framework,None,ContentNegotiationManagerFactoryBean.java,25,45
spring-framework,None,PathExtensionContentNegotiationStrategy.java,14,28
spring-framework,None,ServletPathExtensionContentNegotiationStrategy.java,11,18
spring-framework,None,PathExtensionContentTypeResolver.java,8,9
spring-framework,None,RequestedContentTypeResolverBuilder.java,14,15
spring-framework,None,ContentNegotiationConfigurer.java,18,33
spring-framework,None,ClasspathResourceBundleMessageSource.java,0,0
spring-framework,None,GenericMessagingTemplate.java,13,23
spring-framework,None,SimpleJmsHeaderMapper.java,8,18
spring-framework,None,SessionAttributesHandler.java,2,5
spring-framework,None,AopConfigUtils.java,1,11
spring-framework,None,ProxyCreatorSupport.java,3,10
spring-framework,None,AdvisorAdapterRegistry.java,1,6
spring-framework,None,MethodBeforeAdviceInterceptor.java,4,12
spring-framework,None,ThrowsAdviceInterceptor.java,2,17
spring-framework,None,SimpleAsyncUncaughtExceptionHandler.java,1,5
spring-framework,None,ScopedProxyFactoryBean.java,3,15
spring-framework,None,SmartLifecycle.java,3,5
spring-framework,None,InterceptorRegistration.java,13,20
spring-framework,None,InterceptorRegistry.java,8,11
spring-framework,None,SpelCompiler.java,4,27
spring-framework,None,PathEditor.java,4,9
spring-framework,None,JpaTransactionManager.java,7,41
spring-framework,None,InfinispanCache.java,0,0
spring-framework,None,InfinispanCacheManager.java,0,0
spring-framework,None,InfinispanCacheManagerFactoryBean.java,0,0
spring-framework,None,Component.java,0,4
spring-framework,None,BeanFactoryLocator.java,0,6
spring-framework,None,BeanFactoryReference.java,0,5
spring-framework,None,BootstrapException.java,0,5
spring-framework,None,SimpleSpringBeanELResolver.java,0,2
spring-framework,None,SpringBeanELResolver.java,0,5
spring-framework,None,ContextBeanFactoryReference.java,0,8
spring-framework,None,ContextJndiBeanFactoryLocator.java,0,7
spring-framework,None,ContextSingletonBeanFactoryLocator.java,0,6
spring-framework,None,DefaultLocatorFactory.java,0,4
spring-framework,None,C3P0NativeJdbcExtractor.java,0,5
spring-framework,None,JBossNativeJdbcExtractor.java,0,6
spring-framework,None,Jdbc4NativeJdbcExtractor.java,0,5
spring-framework,None,NativeJdbcExtractor.java,0,6
spring-framework,None,NativeJdbcExtractorAdapter.java,0,7
spring-framework,None,OracleJdbc4NativeJdbcExtractor.java,0,4
spring-framework,None,SimpleNativeJdbcExtractor.java,0,9
spring-framework,None,WebLogicNativeJdbcExtractor.java,0,6
spring-framework,None,WebSphereNativeJdbcExtractor.java,0,6
spring-framework,None,CompilerConventionsPlugin.java,1,8
spring-framework,None,OptionalDependenciesPlugin.java,2,6
spring-framework,None,Autowired.java,0,18
spring-framework,None,AbstractCachingViewResolver.java,10,26
spring-framework,None,ViewCacheFilter.java,0,0
spring-framework,None,ReactiveAdapterRegistry.java,52,68
spring-framework,None,Jaxb2RootElementHttpMessageConverter.java,23,26
spring-framework,None,AbstractAnnotationConfigDispatcherHandlerInitializer.java,3,3
spring-framework,None,AbstractDispatcherHandlerInitializer.java,4,4
spring-framework,None,AbstractServletHttpHandlerAdapterInitializer.java,2,2
spring-framework,None,AbstractJdbcInsert.java,6,33
spring-framework,None,SimpleJdbcCall.java,6,17
spring-framework,None,SimpleJdbcInsert.java,7,16
spring-framework,None,JdbcBeanDefinitionReader.java,2,16
spring-framework,None,RdbmsOperation.java,4,25
spring-framework,None,StoredProcedure.java,4,15
spring-framework,None,AnnotationMethodMatcher.java,12,21
spring-framework,None,RequiredAnnotationBeanPostProcessor.java,8,20
spring-framework,None,FactoryBeanRegistrySupport.java,8,26
spring-framework,None,CacheAspectSupport.java,10,73
spring-framework,None,CacheExpressionRootObject.java,1,5
spring-framework,None,CacheOperationExpressionEvaluator.java,1,6
spring-framework,None,PropertyDescriptorUtils.java,9,17
spring-framework,None,DependencyDescriptor.java,2,50
spring-framework,None,GroovyBeanDefinitionWrapper.java,5,13
spring-framework,None,ArgumentConvertingMethodInvoker.java,3,13
spring-framework,None,JCacheAspectSupport.java,0,13
spring-framework,None,LocalDataSourceJobStore.java,2,18
spring-framework,None,ResourceLoaderClassLoadHelper.java,0,15
spring-framework,None,RenderingContext.java,3,3
spring-framework,None,ScriptTemplateView.java,12,21
spring-framework,None,ScriptTemplateViewResolver.java,4,6
spring-framework,None,CommandLinePropertySource.java,14,15
spring-framework,None,JOptCommandLinePropertySource.java,14,15
spring-framework,None,SimpleCommandLinePropertySource.java,9,10
spring-framework,None,ObjenesisCglibAopProxy.java,4,11
spring-framework,None,PropertyMatches.java,9,16
spring-framework,None,Lookup.java,2,5
spring-framework,None,CustomBooleanEditor.java,4,9
spring-framework,None,ValidationUtils.java,9,15
spring-framework,None,RequestMappingHandlerAdapter.java,93,100
spring-framework,None,AnnotationBeanWiringInfoResolver.java,3,9
spring-framework,None,AbstractWireFeedHttpMessageConverter.java,4,14
spring-framework,None,ChainedTransactionManager.java,0,0
spring-framework,None,MultiTransactionStatus.java,0,0
spring-framework,None,SpringTransactionSynchronizationManager.java,0,0
spring-framework,None,SynchronizationManager.java,0,0
spring-framework,None,ReactorClientHttpRequest.java,10,26
spring-framework,None,ChildOf.java,0,0
spring-framework,None,ChildOfConfigurer.java,0,0
spring-framework,None,RuntimeHintsBeanFactoryInitializationAotProcessor.java,6,9
spring-framework,None,UriComponents.java,13,39
spring-framework,None,NestedBeanPropertyRowMapper.java,0,0
spring-framework,None,WebApplicationInitializer.java,7,8
spring-framework,None,AbstractContextLoaderInitializer.java,12,12
spring-framework,None,AbstractAnnotationConfigDispatcherServletInitializer.java,10,10
spring-framework,None,AbstractDispatcherServletInitializer.java,18,18
spring-framework,None,JdbcOperations.java,11,31
spring-framework,None,DefaultUriBuilderFactory.java,2,24
spring-framework,None,UriBuilder.java,4,14
spring-framework,None,ProxyCachingConfiguration.java,1,14
spring-framework,None,CacheEvaluationContext.java,1,8
spring-framework,None,CacheExpressionRootObjectWithCaches.java,0,0
spring-framework,None,CacheInterceptor.java,0,12
spring-framework,None,SimpleCacheResolver.java,0,9
spring-framework,None,WebHttpHandlerBuilder.java,14,40
spring-framework,None,RouterFunctionMapping.java,11,23
spring-framework,None,AspectJMethodBeforeAdvice.java,2,8
spring-framework,None,AspectJAdvisorFactory.java,3,7
spring-framework,None,PrototypeAspectInstanceFactory.java,1,3
spring-framework,None,ControlFlowPointcut.java,17,25
spring-framework,None,Pointcuts.java,8,16
spring-framework,None,StaticMethodMatcher.java,4,11
spring-framework,None,Nullable.java,4,12
spring-framework,None,TrueClassFilter.java,2,11
spring-framework,None,TruePointcut.java,2,10
spring-framework,None,AspectJProxyUtils.java,7,12
spring-framework,None,NotAnAtAspectException.java,2,5
spring-framework,None,AbstractSingletonProxyFactoryBean.java,4,16
spring-framework,None,AbstractClassGenerator.java,4,8
spring-framework,None,NamedParameterBatchUpdateUtils.java,5,12
spring-framework,None,AbstractBeanFactoryPointcutAdvisor.java,7,15
spring-framework,None,RecordComponentWriter.java,1,4
spring-framework,None,KeyFactory.java,1,4
spring-framework,None,ConcurrentLruCache.java,8,10
spring-framework,None,PatternsRequestCondition.java,4,44
spring-framework,None,ServletInvocableHandlerMethod.java,6,54
spring-framework,None,WebSphereClassPreDefinePlugin.java,2,12
spring-framework,None,StandardEnvironment.java,2,11
spring-framework,None,StandardServletEnvironment.java,6,19
spring-framework,None,SynchronossPartHttpMessageReader.java,32,45
spring-framework,None,RequestPredicate.java,8,14
spring-framework,None,RequestMappingInfoHandlerMapping.java,37,53
spring-framework,None,DefaultBeanDefinitionDocumentReader.java,1,22
spring-framework,None,ContextLoader.java,6,32
spring-framework,None,FrameworkServlet.java,16,81
spring-framework,None,CustomScopeConfigurer.java,3,16
spring-framework,None,CustomCollectionEditor.java,1,12
spring-boot,Maintainability,AtomikosProperties.java,1,16
spring-boot,Maintainability,ConfigurationPropertiesReportEndpoint.java,21,63
spring-boot,Maintainability,TomcatEmbeddedContext.java,15,23
spring-boot,Maintainability,TomcatReactiveWebServerFactory.java,26,54
spring-boot,Maintainability,TomcatServletWebServerFactory.java,34,85
spring-boot,Maintainability,DurationStyle.java,12,16
spring-boot,Maintainability,DeferredLog.java,7,17
spring-boot,Maintainability,JettyReactiveWebServerFactory.java,10,30
spring-boot,Maintainability,JettyServletWebServerFactory.java,31,68
spring-boot,Maintainability,ConditionsReportEndpoint.java,10,20
spring-boot,Maintainability,EndpointDiscoverer.java,28,44
spring-boot,Maintainability,PathMapper.java,6,12
spring-boot,Maintainability,CassandraAutoConfiguration.java,44,52
spring-boot,Maintainability,ServletContextInitializer.java,3,9
spring-boot,Maintainability,Token.java,6,12
spring-boot,Maintainability,AuditEvent.java,4,14
spring-boot,Maintainability,AuthenticationAuditListener.java,11,12
spring-boot,Maintainability,RabbitProperties.java,48,83
spring-boot,Maintainability,RedisConnectionConfiguration.java,24,27
spring-boot,Maintainability,DataSourceBeanCreationFailureAnalyzer.java,11,14
spring-boot,Maintainability,JpaProperties.java,14,22
spring-boot,Maintainability,AbstractSessionCondition.java,6,8
spring-boot,Maintainability,ServerProperties.java,76,100
spring-boot,Maintainability,InitializrService.java,7,10
spring-boot,Maintainability,RemoteUrlPropertyExtractor.java,5,8
spring-boot,Maintainability,DescriptionExtractor.java,1,6
spring-boot,Maintainability,JavaCompilerFieldValuesParser.java,13,17
spring-boot,Maintainability,JarWriter.java,22,29
spring-boot,Maintainability,PropertiesLauncher.java,31,50
spring-boot,Maintainability,JarFileArchive.java,16,19
spring-boot,Maintainability,BeanDefinitionLoader.java,20,31
spring-boot,Maintainability,ImageBanner.java,13,17
spring-boot,Maintainability,ConfigFileApplicationListener.java,60,87
spring-boot,Maintainability,NoUniqueBeanDefinitionFailureAnalyzer.java,8,11
spring-boot,Maintainability,DataSourceBuilder.java,20,32
spring-boot,Maintainability,SpringPropertyAction.java,7,9
spring-boot,Maintainability,AbstractFilterRegistrationBean.java,10,13
spring-boot,Maintainability,CaffeineCacheConfiguration.java,3,6
spring-boot,Maintainability,CorsEndpointProperties.java,8,8
spring-boot,Maintainability,WebFluxEndpointManagementContextConfiguration.java,31,36
spring-boot,Maintainability,WebMvcEndpointManagementContextConfiguration.java,29,35
spring-boot,Maintainability,ErrorProperties.java,3,15
spring-boot,Maintainability,DefaultErrorAttributes.java,12,33
spring-boot,Maintainability,KafkaProperties.java,27,72
spring-boot,Maintainability,PropertySourceLoader.java,6,10
spring-boot,Maintainability,Neo4jHealthIndicatorAutoConfiguration.java,4,8
spring-boot,Maintainability,Neo4jHealthIndicatorProperties.java,0,0
spring-boot,Maintainability,Neo4jHealthIndicator.java,10,10
spring-boot,Maintainability,ElasticSearchRestHealthContributorAutoConfiguration.java,12,15
spring-boot,Maintainability,ElasticsearchDataAutoConfiguration.java,10,21
spring-boot,Maintainability,ReactiveElasticsearchRestClientAutoConfiguration.java,12,12
spring-boot,Maintainability,ReactiveElasticsearchRestClientProperties.java,3,3
spring-boot,Maintainability,ElasticsearchRestClientAutoConfiguration.java,15,15
spring-boot,Maintainability,ElasticsearchRestClientConfigurations.java,28,28
spring-boot,Maintainability,ElasticsearchRestClientProperties.java,5,5
spring-boot,Maintainability,RestClientBuilderCustomizer.java,6,6
spring-boot,Maintainability,WebMvcProperties.java,20,53
spring-boot,Maintainability,RequestFactoryCustomizer.java,0,0
spring-boot,Maintainability,RestTemplateBuilder.java,36,54
spring-boot,Maintainability,ResourceProperties.java,36,36
spring-boot,Maintainability,WebMvcAutoConfiguration.java,72,100
spring-boot,Security,SpringBootCondition.java,4,22
spring-boot,Security,JettyEmbeddedServletContainerFactory.java,50,89
spring-boot,Security,ReactiveOAuth2ResourceServerJwkConfiguration.java,14,33
spring-boot,Security,OAuth2ResourceServerJwtConfiguration.java,20,38
spring-boot,Security,EndpointWebMvcAutoConfiguration.java,29,99
spring-boot,Security,Sanitizer.java,12,17
spring-boot,Security,Ssl.java,12,14
spring-boot,Security,SessionAutoConfiguration.java,31,44
spring-boot,Security,MongoProperties.java,40,45
spring-boot,Security,TomcatEmbeddedServletContainerFactory.java,54,76
spring-boot,Security,EnvironmentEndpoint.java,12,27
spring-boot,Security,EnvironmentMvcEndpoint.java,19,27
spring-boot,Performance,OptionHandler.java,9,19
spring-boot,Performance,HypermediaAutoConfiguration.java,18,20
spring-boot,Performance,Repackager.java,44,52
spring-boot,Performance,CouchbaseHealth.java,3,7
spring-boot,Performance,CompositeHealthIndicator.java,10,20
spring-boot,Performance,CompositeReactiveHealthIndicator.java,16,24
spring-boot,Performance,AsciiBytes.java,3,9
spring-boot,Performance,TraceableHttpServletRequest.java,5,10
spring-boot,Performance,SpringIterableConfigurationPropertySource.java,20,35
spring-boot,Performance,Binder.java,8,55
spring-boot,Performance,IndexedElementsBinder.java,7,29
spring-boot,Robustness,TomcatEmbeddedServletContainer.java,26,28
spring-boot,Robustness,MongoClientFactorySupport.java,3,6
spring-boot,Robustness,IndexedLayers.java,2,3
spring-boot,Robustness,DataSourceProperties.java,33,42
spring-boot,Robustness,EmbeddedDatabaseConnection.java,28,29
spring-boot,Robustness,BasicJsonParser.java,5,13
spring-boot,Robustness,SslServerCustomizer.java,31,44
spring-boot,Robustness,SslBuilderCustomizer.java,12,26
spring-boot,Robustness,ConfigDataLocationNotFoundExceptionFailureAnalyzer.java,0,0
spring-boot,Robustness,DataSourceJmxConfiguration.java,21,22
spring-boot,Robustness,LettuceMetricsAutoConfiguration.java,6,9
spring-boot,Robustness,SpringBootRepositoryRestConfigurer.java,2,8
spring-boot,Robustness,StrategySelectionExceptionAnalyzer.java,0,0
spring-boot,None,DatabaseDriver.java,22,31
spring-boot,None,DefaultRestTemplateExchangeTagsProvider.java,10,13
spring-boot,None,RestTemplateExchangeTags.java,11,21
spring-boot,None,DefaultWebClientExchangeTagsProvider.java,12,14
spring-boot,None,WebClientExchangeTags.java,18,30
spring-boot,None,TomcatWebServerFactoryCustomizer.java,60,77
spring-boot,None,MongoDataAutoConfiguration.java,23,24
spring-boot,None,MongoRepositoriesAutoConfiguration.java,14,17
spring-boot,None,EmbeddedMongoAutoConfiguration.java,46,49
spring-boot,None,WarCommandIT.java,5,8
spring-boot,None,ArchiveCommand.java,9,11
spring-boot,None,JarCommand.java,2,16
spring-boot,None,WarCommand.java,3,4
spring-boot,None,JooqAutoConfiguration.java,24,30
spring-boot,None,RepositoryConfigurationFactory.java,2,13
spring-boot,None,AetherGrapeEngine.java,7,39
spring-boot,None,AetherGrapeEngineFactory.java,6,17
spring-boot,None,DependencyResolutionContext.java,5,12
spring-boot,None,GrapeRootRepositorySystemSessionConfiguration.java,0,0
spring-boot,None,AetherEngine.java,0,0
spring-boot,None,CompositeProxySelector.java,0,0
spring-boot,None,DefaultRepositorySystemSessionAutoConfiguration.java,2,5
spring-boot,None,DependencyManagementContext.java,0,0
spring-boot,None,DependencyResolutionFailedException.java,0,0
spring-boot,None,DetailedProgressReporter.java,0,0
spring-boot,None,ProgressReporter.java,0,0
spring-boot,None,RepositoryConfiguration.java,0,0
spring-boot,None,RepositorySystemSessionConfiguration.java,0,0
spring-boot,None,SummaryProgressReporter.java,0,0
spring-boot,None,MavenSettings.java,0,0
spring-boot,None,MavenSettingsReader.java,0,0
spring-boot,None,SettingsXmlRepositorySystemSessionConfiguration.java,0,0
spring-boot,None,PomLoader.java,0,0
spring-boot,None,ThinJarLauncher.java,0,0
spring-boot,None,CachesEndpoint.java,16,19
spring-boot,None,QuartzDataSourceScriptDatabaseInitializer.java,3,4
spring-boot,None,IncompatibleConfigurationFailureAnalyzer.java,0,1
spring-boot,None,MutuallyExclusiveConfigurationPropertiesFailureAnalyzer.java,6,7
spring-boot,None,EnvironmentPostProcessorApplicationListener.java,8,16
spring-boot,None,Instantiator.java,6,9
spring-boot,None,CompressionCustomizer.java,3,19
spring-boot,None,MetricsEndpoint.java,15,33
spring-boot,None,TaskSchedulingProperties.java,4,5
spring-boot,None,SampleController.java,0,3
spring-boot,None,AbstractEmbeddedServletContainerFactory.java,23,39
spring-boot,None,UndertowEmbeddedServletContainerFactory.java,42,72
