system, nfr, file, changes_before, changes_after
spring-boot,None,KafkaProperties.java,16,20
spring-boot,None,JarFile.java,28,45
spring-boot,None,JarURLConnection.java,19,43
spring-boot,None,AbstractFilterRegistrationBean.java,4,5
spring-boot,None,DataSourceHealthContributorAutoConfiguration.java,7,16
spring-boot,None,ApplicationPluginAction.java,12,20
spring-boot,None,YamlConfigurationFactory.java,14,22
spring-boot,None,ServletContextInitializerLifecycleListener.java,0,2
spring-boot,None,TomcatContextCustomizer.java,0,2
spring-boot,None,TomcatEmbeddedServletContainer.java,0,2
spring-boot,None,TomcatEmbeddedServletContainerFactory.java,0,2
spring-boot,None,TomcatEmbeddedWebappClassLoader.java,0,2
spring-boot,None,package-info.java,0,2
spring-boot,None,JarWriter.java,15,29
spring-boot,None,LoaderClassesWriter.java,2,4
spring-boot,None,HazelcastSessionConfiguration.java,5,11
spring-boot,None,JdbcSessionConfiguration.java,5,10
spring-boot,None,MongoSessionConfiguration.java,3,7
spring-boot,None,RedisSessionConfiguration.java,6,13
spring-boot,None,DefaultRepositorySystemSessionAutoConfiguration.java,7,10
spring-boot,None,DefaultWebFluxTagsProvider.java,1,17
spring-boot,None,WebFluxTags.java,10,46
spring-boot,None,DefaultWebMvcTagsProvider.java,4,17
spring-boot,None,WebMvcTags.java,16,47
spring-boot,None,GraphiteMetricWriter.java,0,0
spring-boot,None,package-info.java,0,0
spring-boot,None,SampleJerseyApplication.java,4,13
spring-boot,None,BeanDefinitionLoader.java,3,32
spring-boot,None,KafkaProperties.java,37,82
spring-boot,None,RunMojo.java,23,36
spring-boot,None,AutoConfigureAnnotationProcessor.java,26,32
spring-boot,None,BaseAnnotationProcessor.java,0,0
spring-boot,None,Elements.java,4,5
spring-boot,None,AbstractValueExtractor.java,0,0
spring-boot,None,NamedValuesExtractor.java,0,0
spring-boot,None,OnBeanConditionValueExtractor.java,0,0
spring-boot,None,OnClassConditionValueExtractor.java,0,0
spring-boot,None,ValueExtractor.java,0,0
spring-boot,None,FlywayAutoConfiguration.java,33,100
spring-boot,None,NamedParameterJdbcOperationsDependsOnPostProcessor.java,0,13
spring-boot,None,LiquibaseAutoConfiguration.java,21,79
spring-boot,None,QuartzAutoConfiguration.java,7,51
spring-boot,None,QuartzProperties.java,3,14
spring-boot,None,FlywayAutoConfiguration.java,46,100
spring-boot,None,ConfigurationMetadataAnnotationProcessor.java,59,66
spring-boot,None,CloudFoundryWebEndpointServletHandlerMapping.java,18,36
spring-boot,None,AbstractWebMvcEndpointHandlerMapping.java,53,73
spring-boot,None,ServerProperties.java,79,100
spring-boot,None,AnsiPropertySource.java,6,6
spring-boot,None,OAuth2ClientPropertiesRegistrationAdapter.java,44,46
spring-boot,None,AbstractLoggingSystem.java,6,31
spring-boot,None,LoggingApplicationListener.java,20,88
spring-boot,None,LoggingSystem.java,5,36
spring-boot,None,Slf4JLoggingSystem.java,2,9
spring-boot,None,JavaLoggingSystem.java,5,26
spring-boot,None,Log4JLoggingSystem.java,7,26
spring-boot,None,Log4J2LoggingSystem.java,3,41
spring-boot,None,LogbackLoggingSystem.java,14,71
spring-boot,None,ArtemisConnectionFactoryFactory.java,1,12
spring-boot,None,TunnelClient.java,1,6
spring-boot,None,HttpTunnelPayload.java,4,14
spring-boot,None,SocketTargetServerConnection.java,2,6
spring-boot,None,JarWriter.java,6,29
spring-boot,None,Log4J2LoggingSystem.java,1,35
spring-boot,None,NamedContributorsMapAdapter.java,6,12
spring-boot,None,KotlinConventions.java,3,14
spring-boot,None,AuditEventsMvcEndpoint.java,4,7
spring-boot,None,MetricsEndpoint.java,17,39
spring-boot,None,JspTemplateAvailabilityProvider.java,1,12
spring-boot,None,DevToolsPropertyDefaultsPostProcessor.java,1,41
spring-boot,None,RestartServer.java,1,6
spring-boot,None,PropertiesLauncher.java,1,41
spring-boot,None,JarFileArchive.java,1,19
spring-boot,None,ConfigurationWarningsApplicationContextInitializer.java,1,10
spring-boot,None,YamlPropertySourceLoader.java,1,12
spring-boot,None,ApiVersion.java,1,9
spring-boot,None,ProjectGenerator.java,7,11
spring-boot,None,DependencyCustomizer.java,9,16
spring-boot,None,MainClassFinder.java,8,11
spring-boot,None,ClassPathIndexFile.java,2,7
spring-boot,None,EndpointWebMvcAutoConfiguration.java,70,99
spring-boot,None,OnClassCondition.java,1,21
spring-boot,None,MessageSourceProperties.java,5,11
spring-boot,None,SendGridProperties.java,1,6
spring-boot,None,WebFluxAutoConfiguration.java,4,76
spring-boot,None,DefaultServletWebServerFactoryCustomizer.java,4,21
spring-boot,None,WelcomePageHandlerMapping.java,3,15
spring-boot,None,HelpCommand.java,1,8
spring-boot,None,SpringApplicationRunner.java,1,9
spring-boot,None,DependencyCustomizer.java,2,16
spring-boot,None,ExtendedGroovyClassLoader.java,1,19
spring-boot,None,GroovyCompiler.java,1,20
spring-boot,None,Restarter.java,1,20
spring-boot,None,RestartClassLoader.java,1,11
spring-boot,None,HttpTunnelConnection.java,1,11
spring-boot,None,JarWriter.java,2,29
spring-boot,None,SignalUtils.java,1,7
spring-boot,None,LaunchedURLClassLoader.java,1,15
spring-boot,None,LoggingApplicationListener.java,56,88
spring-boot,None,ResourceServerProperties.java,9,24
spring-boot,None,EndpointId.java,17,23
spring-boot,None,InMemoryMessageRespository.java,0,0
spring-boot,None,Message.java,0,0
spring-boot,None,MessageRepository.java,0,0
spring-boot,None,SampleWebTilesApplication.java,0,0
spring-boot,None,MessageController.java,0,0
spring-boot,None,OAuth2WebSecurityConfiguration.java,2,25
spring-boot,None,CacheStatisticsAutoConfiguration.java,0,2
spring-boot,None,package-info.java,0,2
spring-boot,None,EndpointAutoConfiguration.java,0,9
spring-boot,None,ActuatorMetricWriter.java,0,2
spring-boot,None,ExportMetricReader.java,0,2
spring-boot,None,ExportMetricWriter.java,0,2
spring-boot,None,MetricExportAutoConfiguration.java,0,2
spring-boot,None,MetricFilterAutoConfiguration.java,0,3
spring-boot,None,MetricFilterProperties.java,0,3
spring-boot,None,MetricRepositoryAutoConfiguration.java,0,2
spring-boot,None,MetricsDropwizardAutoConfiguration.java,0,2
spring-boot,None,PublicMetricsAutoConfiguration.java,0,2
spring-boot,None,package-info.java,0,2
spring-boot,None,AbstractJmxCacheStatisticsProvider.java,12,13
spring-boot,None,CacheStatistics.java,1,2
spring-boot,None,CacheStatisticsProvider.java,4,5
spring-boot,None,CaffeineCacheStatisticsProvider.java,1,2
spring-boot,None,ConcurrentMapCacheStatisticsProvider.java,2,3
spring-boot,None,DefaultCacheStatistics.java,3,4
spring-boot,None,EhCacheStatisticsProvider.java,10,11
spring-boot,None,HazelcastCacheStatisticsProvider.java,4,5
spring-boot,None,InfinispanCacheStatisticsProvider.java,4,5
spring-boot,None,JCacheCacheStatisticsProvider.java,5,6
spring-boot,None,package-info.java,0,4
spring-boot,None,CachePublicMetrics.java,16,17
spring-boot,None,DataSourcePublicMetrics.java,19,20
spring-boot,None,MetricReaderPublicMetrics.java,2,3
spring-boot,None,MetricsEndpoint.java,18,20
spring-boot,None,MetricsEndpointMetricReader.java,3,5
spring-boot,None,NamedMvcEndpoint.java,1,3
spring-boot,None,JooqExceptionTranslator.java,5,12
spring-boot,None,RunProcess.java,22,26
spring-boot,None,ExplodedArchive.java,21,26
spring-boot,None,AbstractRunMojo.java,29,41
spring-boot,None,RepositoryConfigurationFactory.java,16,19
spring-boot,None,MessagePackAutoConfiguration.java,0,0
spring-boot,None,MessagePackHttpMessageConverter.java,0,0
spring-boot,None,package-info.java,0,0
spring-boot,None,CalcController.java,0,0
spring-boot,None,CalcResult.java,0,0
spring-boot,None,HelloController.java,0,0
spring-boot,None,SampleMessagePackApplication.java,0,0
spring-boot,None,ConcurrentKafkaListenerContainerFactoryConfigurer.java,41,49
spring-boot,None,KafkaProperties.java,69,82
spring-boot,None,OptionSetGroovyCompilerConfiguration.java,1,5
spring-boot,None,GroovyCompilerConfiguration.java,1,4
spring-boot,None,JettyEmbeddedErrorHandler.java,3,11
spring-boot,None,JettyEmbeddedLegacyErrorHandler.java,0,0
spring-boot,None,JettyServletWebServerFactory.java,29,68
spring-boot,None,DevToolsDataSourceAutoConfiguration.java,1,26
spring-boot,None,JarWriter.java,3,29
spring-boot,None,JarFile.java,3,62
spring-boot,None,RunMojo.java,2,36
spring-boot,None,WebSecurityEnablerConfiguration.java,11,12
spring-boot,None,ToolchainPlugin.java,11,15
spring-boot,None,DataSourceBuilder.java,8,25
spring-boot,None,CassandraAutoConfiguration.java,5,53
spring-boot,None,CassandraProperties.java,8,39
spring-boot,None,ConfigCustomizer.java,0,0
spring-boot,None,EmbeddedCassandraAutoConfiguration.java,0,0
spring-boot,None,EmbeddedCassandraProperties.java,0,0
spring-boot,None,EmbeddedCassandraServer.java,0,0
spring-boot,None,package-info.java,0,0
spring-boot,None,AppOpticsMetricsExportAutoConfiguration.java,1,17
spring-boot,None,DatadogMetricsExportAutoConfiguration.java,9,28
spring-boot,None,DynatraceMetricsExportAutoConfiguration.java,1,17
spring-boot,None,ElasticMetricsExportAutoConfiguration.java,1,19
spring-boot,None,HumioMetricsExportAutoConfiguration.java,1,17
spring-boot,None,InfluxMetricsExportAutoConfiguration.java,9,31
spring-boot,None,KairosMetricsExportAutoConfiguration.java,1,17
spring-boot,None,NewRelicMetricsExportAutoConfiguration.java,7,28
spring-boot,None,StepRegistryPropertiesConfigAdapter.java,4,10
spring-boot,None,WavefrontMetricsExportAutoConfiguration.java,6,33
spring-boot,None,CompositeHealthIndicator.java,7,20
spring-boot,None,ConcurrentCompositeHealthIndicator.java,0,0
spring-boot,None,AutoConfigurationSorter.java,2,17
spring-boot,None,MetricsMeterRegistryInjectionExample.java,3,4
spring-boot,None,UpgradeApplicator.java,3,6
spring-boot,None,MavenPluginPlugin.java,22,30
spring-boot,None,CertificateParser.java,2,6
spring-boot,None,PrivateKeyParser.java,2,8
spring-boot,None,ResolveMainClassName.java,15,20
spring-boot,None,GsonHttpMessageConvertersConfiguration.java,1,14
spring-boot,None,DefaultLaunchScript.java,2,14
spring-boot,None,LibraryCallback.java,5,10
spring-boot,None,LoggingSystem.java,30,36
spring-boot,None,SessionAutoConfiguration.java,24,53
spring-boot,None,RedisAutoConfiguration.java,6,16
spring-boot,None,RedisProperties.java,4,10
spring-boot,None,YamlPropertySourceLoader.java,11,18
spring-boot,None,CustomLayersProvider.java,2,11
spring-boot,None,ConfigFileApplicationListener.java,7,81
spring-boot,None,DatabaseDriver.java,11,43
spring-boot,None,AppOpticsMetricsExportAutoConfiguration.java,10,17
spring-boot,None,AtlasMetricsExportAutoConfiguration.java,16,22
spring-boot,None,ConditionalOnEnabledMetricsExport.java,0,0
spring-boot,None,OnMetricsExportEnabledCondition.java,0,0
spring-boot,None,DatadogMetricsExportAutoConfiguration.java,21,28
spring-boot,None,DynatraceMetricsExportAutoConfiguration.java,10,17
spring-boot,None,ElasticMetricsExportAutoConfiguration.java,10,19
spring-boot,None,GangliaMetricsExportAutoConfiguration.java,16,22
spring-boot,None,GraphiteMetricsExportAutoConfiguration.java,17,23
spring-boot,None,HumioMetricsExportAutoConfiguration.java,10,17
spring-boot,None,InfluxMetricsExportAutoConfiguration.java,21,31
spring-boot,None,JmxMetricsExportAutoConfiguration.java,18,24
spring-boot,None,KairosMetricsExportAutoConfiguration.java,10,17
spring-boot,None,NewRelicMetricsExportAutoConfiguration.java,21,28
spring-boot,None,PrometheusMetricsExportAutoConfiguration.java,27,43
spring-boot,None,SignalFxMetricsExportAutoConfiguration.java,13,19
spring-boot,None,SimpleMetricsExportAutoConfiguration.java,18,24
spring-boot,None,StackdriverMetricsExportAutoConfiguration.java,2,8
spring-boot,None,StatsdMetricsExportAutoConfiguration.java,21,27
spring-boot,None,WavefrontMetricsExportAutoConfiguration.java,21,33
spring-boot,None,BeanDefinitionLoader.java,22,31
spring-boot,None,LazyInitializationBeanFactoryPostProcessor.java,7,8
spring-boot,None,SpringApplication.java,100,100
spring-boot,None,EnvironmentPostProcessorApplicationListener.java,8,16
spring-boot,None,OriginTrackedMapPropertySource.java,8,9
spring-boot,None,OriginTrackedYamlLoader.java,21,28
spring-boot,None,SpringApplicationJsonEnvironmentPostProcessor.java,21,24
spring-boot,None,DatabaseInitializationDependencyConfigurer.java,9,15
spring-boot,None,ServerPortInfoApplicationContextInitializer.java,5,10
spring-boot,None,WebServerApplicationContext.java,7,10
spring-boot,None,WebServerPortFileWriter.java,8,9
spring-boot,None,ForwardHeadersCustomizer.java,4,5
spring-boot,None,JettyServletWebServerFactory.java,54,68
spring-boot,None,JettyWebServer.java,32,35
spring-boot,None,NettyWebServer.java,33,35
spring-boot,None,DisableReferenceClearingContextCustomizer.java,2,3
spring-boot,None,TomcatServletWebServerFactory.java,73,85
spring-boot,None,TomcatWebServer.java,34,41
spring-boot,None,SslBuilderCustomizer.java,19,26
spring-boot,None,UndertowServletWebServer.java,26,27
spring-boot,None,UndertowServletWebServerFactory.java,62,68
spring-boot,None,UndertowWebServer.java,33,37
spring-boot,None,DefaultErrorAttributes.java,32,36
spring-boot,None,ErrorPage.java,11,12
spring-boot,None,ErrorPageRegistrarBeanPostProcessor.java,4,5
spring-boot,None,MimeMappings.java,9,17
spring-boot,None,WebServerFactoryCustomizerBeanPostProcessor.java,7,10
spring-boot,None,ServletComponentRegisteringPostProcessor.java,5,7
spring-boot,None,ServletContextInitializerBeans.java,34,39
spring-boot,None,DefaultErrorAttributes.java,25,26
spring-boot,None,DefaultLogbackConfiguration.java,14,31
spring-boot,None,EndpointServlet.java,1,12
spring-boot,None,ThymeleafAutoConfiguration.java,12,61
spring-boot,None,SingleConfigurationTableEntry.java,1,4
spring-boot,None,DataSourceProperties.java,17,42
spring-boot,None,HealthIndicatorAutoConfigurationProperties.java,5,7
spring-boot,None,OrderedHealthAggregator.java,11,16
spring-boot,None,AnyNestedCondition.java,6,14
spring-boot,None,OnResourceCondition.java,10,16
spring-boot,None,AutoConfigurationReportLoggingInitializer.java,17,25
spring-boot,None,HintCommand.java,6,12
spring-boot,None,ProjectGenerationRequest.java,20,23
spring-boot,None,SourceOptions.java,5,10
spring-boot,None,ExtendedGroovyClassLoader.java,14,24
spring-boot,None,SnakeTimer.java,1,16
spring-boot,None,SnakeTimer.java,1,16
spring-boot,None,SnakeTimer.java,1,16
spring-boot,None,PropertiesMergingResourceTransformer.java,6,9
spring-boot,None,ConfigFileApplicationListener.java,49,81
spring-boot,None,DelegatingApplicationContextInitializer.java,3,7
spring-boot,None,AbstractFilterRegistrationBean.java,2,5
spring-boot,None,RegistrationBean.java,15,17
spring-boot,None,SpringBootServletInitializer.java,23,27
spring-boot,None,EhCacheAutoConfiguration.java,0,0
spring-boot,None,EhCacheProperties.java,0,0
spring-boot,None,package-info.java,0,0
spring-boot,None,Application.java,0,0
spring-boot,None,SpringApplicationBuilder.java,55,58
spring-boot,None,EndpointDocumentation.java,21,32
spring-boot,None,HealthEndpointDocumentation.java,14,19
spring-boot,None,HypermediaEndpointDocumentation.java,17,22
spring-boot,None,ManagementServerProperties.java,34,1
spring-boot,None,HalJsonMvcEndpoint.java,9,16
spring-boot,None,EndpointDocumentation.java,15,32
spring-boot,None,HealthEndpointDocumentation.java,13,19
spring-boot,None,HypermediaEndpointDocumentation.java,14,22
spring-boot,None,SpringBootHypermediaApplication.java,4,10
spring-boot,None,AuditAutoConfiguration.java,7,10
spring-boot,None,CacheStatisticsAutoConfiguration.java,11,18
spring-boot,None,ConditionalOnEnabledInfoContributor.java,2,3
spring-boot,None,CrshAutoConfiguration.java,46,51
spring-boot,None,EndpointAutoConfiguration.java,45,54
spring-boot,None,EndpointMBeanExportAutoConfiguration.java,23,31
spring-boot,None,EndpointWebMvcAutoConfiguration.java,77,99
spring-boot,None,EndpointWebMvcManagementContextConfiguration.java,6,27
spring-boot,None,HealthIndicatorAutoConfiguration.java,54,77
spring-boot,None,HealthIndicatorProperties.java,2,5
spring-boot,None,InfoContributorAutoConfiguration.java,5,7
spring-boot,None,InfoContributorProperties.java,2,5
spring-boot,None,JolokiaAutoConfiguration.java,19,26
spring-boot,None,JolokiaProperties.java,6,10
spring-boot,None,LocalManagementPort.java,2,3
spring-boot,None,FlywayAutoConfiguration.java,46,100
spring-boot,None,FlywayDataSourceMissingException.java,0,0
spring-boot,None,FlywayDataSourceMissingFailureAnalyzer.java,0,0
spring-boot,None,FlywayProperties.java,14,55
spring-boot,None,LiquibaseAutoConfiguration.java,31,79
spring-boot,None,LiquibaseDataSourceMissingException.java,0,0
spring-boot,None,LiquibaseDataSourceMissingFailureAnalyzer.java,0,0
spring-boot,None,LiquibaseProperties.java,8,20
spring-boot,None,JettyWebServerFactoryCustomizer.java,25,40
spring-boot,None,SingleConfigurationTableEntry.java,7,9
spring-boot,None,PropertyDescriptorResolver.java,10,28
